item_id,label,answer,target_date,window_start,window_end,longitude,latitude,burned_area_ha,source_file,source_sample,fold
mesogeos-neg-15892-2021-10-11,0,no,2021-10-11,2021-09-11,2021-10-10,9.34836,39.7448,,negatives.csv,15892,0
mesogeos-neg-15893-2021-10-11,0,no,2021-10-11,2021-09-11,2021-10-10,9.15705,36.2609,,negatives.csv,15893,9
mesogeos-neg-15894-2021-10-12,0,no,2021-10-12,2021-09-12,2021-10-11,34.5711,37.1168,,negatives.csv,15894,5
mesogeos-neg-15895-2021-10-12,0,no,2021-10-12,2021-09-12,2021-10-11,1.99801,42.0808,,negatives.csv,15895,4
mesogeos-neg-15896-2021-10-12,0,no,2021-10-12,2021-09-12,2021-10-11,-0.640057,34.6901,,negatives.csv,15896,5
mesogeos-neg-15897-2021-10-12,0,no,2021-10-12,2021-09-12,2021-10-11,-5.79537,40.7114,,negatives.csv,15897,3
mesogeos-neg-15898-2021-10-12,0,no,2021-10-12,2021-09-12,2021-10-11,-3.95275,40.3489,,negatives.csv,15898,0
mesogeos-neg-15899-2021-10-13,0,no,2021-10-13,2021-09-13,2021-10-12,29.3151,37.157,,negatives.csv,15899,6
mesogeos-neg-15900-2021-10-13,0,no,2021-10-13,2021-09-13,2021-10-12,1.78657,34.378,,negatives.csv,15900,0
mesogeos-neg-15901-2021-10-13,0,no,2021-10-13,2021-09-13,2021-10-12,13.0537,42.3828,,negatives.csv,15901,5
mesogeos-neg-15902-2021-10-13,0,no,2021-10-13,2021-09-13,2021-10-12,-4.55689,39.2715,,negatives.csv,15902,7
mesogeos-neg-15903-2021-10-13,0,no,2021-10-13,2021-09-13,2021-10-12,-8.55427,38.5063,,negatives.csv,15903,5
mesogeos-pos-03115-2021-10-14,1,yes,2021-10-14,2021-09-14,2021-10-13,8.60326,40.3086,59.0,positives.csv,3115,8
mesogeos-pos-06701-2021-10-14,1,yes,2021-10-14,2021-09-14,2021-10-13,35.8197,34.0759,49.0,positives.csv,6701,6
mesogeos-neg-15904-2021-10-14,0,no,2021-10-14,2021-09-14,2021-10-13,-6.90296,41.2853,,negatives.csv,15904,9
mesogeos-neg-15905-2021-10-14,0,no,2021-10-14,2021-09-14,2021-10-13,23.1429,38.5163,,negatives.csv,15905,3
mesogeos-neg-15906-2021-10-14,0,no,2021-10-14,2021-09-14,2021-10-13,11.5837,43.8831,,negatives.csv,15906,7
mesogeos-neg-15907-2021-10-14,0,no,2021-10-14,2021-09-14,2021-10-13,-3.82185,34.6801,,negatives.csv,15907,0
mesogeos-neg-15908-2021-10-14,0,no,2021-10-14,2021-09-14,2021-10-13,3.11567,44.0643,,negatives.csv,15908,0
mesogeos-neg-15909-2021-10-14,0,no,2021-10-14,2021-09-14,2021-10-13,3.30698,35.979,,negatives.csv,15909,4
mesogeos-pos-06202-2021-10-15,1,yes,2021-10-15,2021-09-15,2021-10-14,30.2314,38.0632,428.0,positives.csv,6202,2
mesogeos-neg-15910-2021-10-15,0,no,2021-10-15,2021-09-15,2021-10-14,0.0949784,35.4654,,negatives.csv,15910,6
mesogeos-neg-15911-2021-10-15,0,no,2021-10-15,2021-09-15,2021-10-14,-3.12709,33.9652,,negatives.csv,15911,5
mesogeos-neg-15912-2021-10-15,0,no,2021-10-15,2021-09-15,2021-10-14,5.46174,44.457,,negatives.csv,15912,6
mesogeos-neg-15913-2021-10-15,0,no,2021-10-15,2021-09-15,2021-10-14,-6.18806,36.7643,,negatives.csv,15913,3
mesogeos-neg-15914-2021-10-15,0,no,2021-10-15,2021-09-15,2021-10-14,-2.80489,39.6642,,negatives.csv,15914,8
mesogeos-neg-15915-2021-10-15,0,no,2021-10-15,2021-09-15,2021-10-14,-4.11385,33.8041,,negatives.csv,15915,9
mesogeos-neg-15916-2021-10-16,0,no,2021-10-16,2021-09-16,2021-10-15,-0.70047,40.3791,,negatives.csv,15916,2
mesogeos-neg-15917-2021-10-16,0,no,2021-10-16,2021-09-16,2021-10-15,-6.24847,42.0002,,negatives.csv,15917,7
mesogeos-neg-15918-2021-10-16,0,no,2021-10-16,2021-09-16,2021-10-15,2.02822,42.2217,,negatives.csv,15918,7
mesogeos-neg-15919-2021-10-16,0,no,2021-10-16,2021-09-16,2021-10-15,9.98271,44.3362,,negatives.csv,15919,1
mesogeos-neg-15920-2021-10-16,0,no,2021-10-16,2021-09-16,2021-10-15,-1.65702,40.359,,negatives.csv,15920,1
mesogeos-neg-15921-2021-10-16,0,no,2021-10-16,2021-09-16,2021-10-15,-0.327918,42.3023,,negatives.csv,15921,5
mesogeos-neg-15922-2021-10-17,0,no,2021-10-17,2021-09-17,2021-10-16,19.6489,41.9801,,negatives.csv,15922,9
mesogeos-neg-15923-2021-10-17,0,no,2021-10-17,2021-09-17,2021-10-16,28.8318,39.0097,,negatives.csv,15923,3
mesogeos-neg-15924-2021-10-17,0,no,2021-10-17,2021-09-17,2021-10-16,-5.18116,39.7951,,negatives.csv,15924,5
mesogeos-neg-15925-2021-10-17,0,no,2021-10-17,2021-09-17,2021-10-16,17.0713,39.201,,negatives.csv,15925,6
mesogeos-neg-15926-2021-10-17,0,no,2021-10-17,2021-09-17,2021-10-16,29.7078,36.2005,,negatives.csv,15926,1
mesogeos-neg-15927-2021-10-18,0,no,2021-10-18,2021-09-18,2021-10-17,23.4449,41.1242,,negatives.csv,15927,1
mesogeos-neg-15928-2021-10-18,0,no,2021-10-18,2021-09-18,2021-10-17,-5.46309,40.1475,,negatives.csv,15928,8
mesogeos-neg-15929-2021-10-18,0,no,2021-10-18,2021-09-18,2021-10-17,9.09664,40.7718,,negatives.csv,15929,6
mesogeos-neg-15930-2021-10-18,0,no,2021-10-18,2021-09-18,2021-10-17,-1.93895,40.1173,,negatives.csv,15930,9
mesogeos-neg-15931-2021-10-18,0,no,2021-10-18,2021-09-18,2021-10-17,-4.67771,35.1432,,negatives.csv,15931,6
mesogeos-neg-15932-2021-10-18,0,no,2021-10-18,2021-09-18,2021-10-17,7.00229,36.422,,negatives.csv,15932,9
mesogeos-neg-15933-2021-10-19,0,no,2021-10-19,2021-09-19,2021-10-18,-2.88544,36.8046,,negatives.csv,15933,9
mesogeos-neg-15934-2021-10-19,0,no,2021-10-19,2021-09-19,2021-10-18,28.1371,37.9525,,negatives.csv,15934,7
mesogeos-neg-15935-2021-10-19,0,no,2021-10-19,2021-09-19,2021-10-18,30.4831,37.5598,,negatives.csv,15935,5
mesogeos-neg-15936-2021-10-19,0,no,2021-10-19,2021-09-19,2021-10-18,-4.79854,38.4962,,negatives.csv,15936,8
mesogeos-neg-15937-2021-10-19,0,no,2021-10-19,2021-09-19,2021-10-18,3.07539,34.6901,,negatives.csv,15937,1
mesogeos-neg-15938-2021-10-19,0,no,2021-10-19,2021-09-19,2021-10-18,-6.52034,41.4968,,negatives.csv,15938,1
mesogeos-neg-15939-2021-10-20,0,no,2021-10-20,2021-09-20,2021-10-19,-6.25854,40.4093,,negatives.csv,15939,2
mesogeos-neg-15940-2021-10-20,0,no,2021-10-20,2021-09-20,2021-10-19,-4.99992,37.3785,,negatives.csv,15940,2
mesogeos-neg-15941-2021-10-20,0,no,2021-10-20,2021-09-20,2021-10-19,-5.09054,37.6403,,negatives.csv,15941,6
mesogeos-neg-15942-2021-10-20,0,no,2021-10-20,2021-09-20,2021-10-19,8.45222,36.1703,,negatives.csv,15942,8
mesogeos-neg-15943-2021-10-20,0,no,2021-10-20,2021-09-20,2021-10-19,11.1708,44.4168,,negatives.csv,15943,1
mesogeos-pos-08351-2021-10-21,1,yes,2021-10-21,2021-09-21,2021-10-20,4.4045,36.865,124.0,positives.csv,8351,2
mesogeos-neg-15944-2021-10-21,0,no,2021-10-21,2021-09-21,2021-10-20,27.4524,37.9726,,negatives.csv,15944,9
mesogeos-neg-15945-2021-10-21,0,no,2021-10-21,2021-09-21,2021-10-20,25.5191,41.1846,,negatives.csv,15945,9
mesogeos-neg-15946-2021-10-21,0,no,2021-10-21,2021-09-21,2021-10-20,32.0942,37.2275,,negatives.csv,15946,5
mesogeos-neg-15947-2021-10-21,0,no,2021-10-21,2021-09-21,2021-10-20,-2.53302,42.4835,,negatives.csv,15947,1
mesogeos-neg-15948-2021-10-21,0,no,2021-10-21,2021-09-21,2021-10-20,21.5922,38.8486,,negatives.csv,15948,5
mesogeos-neg-15949-2021-10-21,0,no,2021-10-21,2021-09-21,2021-10-20,-1.4053,34.5693,,negatives.csv,15949,6
mesogeos-neg-15950-2021-10-22,0,no,2021-10-22,2021-09-22,2021-10-21,35.7089,37.8216,,negatives.csv,15950,5
mesogeos-neg-15951-2021-10-22,0,no,2021-10-22,2021-09-22,2021-10-21,-5.76516,39.634,,negatives.csv,15951,6
mesogeos-neg-15952-2021-10-22,0,no,2021-10-22,2021-09-22,2021-10-21,4.07222,36.3616,,negatives.csv,15952,0
mesogeos-neg-15953-2021-10-22,0,no,2021-10-22,2021-09-22,2021-10-21,11.4729,42.8863,,negatives.csv,15953,0
mesogeos-neg-15954-2021-10-22,0,no,2021-10-22,2021-09-22,2021-10-21,31.6612,37.2174,,negatives.csv,15954,9
mesogeos-neg-15955-2021-10-22,0,no,2021-10-22,2021-09-22,2021-10-21,-4.79854,40.0468,,negatives.csv,15955,2
mesogeos-neg-15956-2021-10-23,0,no,2021-10-23,2021-09-23,2021-10-22,-8.59454,37.4994,,negatives.csv,15956,6
mesogeos-neg-15957-2021-10-23,0,no,2021-10-23,2021-09-23,2021-10-22,14.6144,37.9021,,negatives.csv,15957,5
mesogeos-neg-15958-2021-10-23,0,no,2021-10-23,2021-09-23,2021-10-22,1.90739,36.3918,,negatives.csv,15958,9
mesogeos-neg-15959-2021-10-23,0,no,2021-10-23,2021-09-23,2021-10-22,35.86,37.1369,,negatives.csv,15959,3
mesogeos-neg-15960-2021-10-23,0,no,2021-10-23,2021-09-23,2021-10-22,20.4142,40.651,,negatives.csv,15960,5
mesogeos-neg-15961-2021-10-23,0,no,2021-10-23,2021-09-23,2021-10-22,-5.96654,35.2137,,negatives.csv,15961,5
mesogeos-neg-15962-2021-10-24,0,no,2021-10-24,2021-09-24,2021-10-23,14.6547,41.6377,,negatives.csv,15962,9
mesogeos-neg-15963-2021-10-24,0,no,2021-10-24,2021-09-24,2021-10-23,-7.15468,41.8391,,negatives.csv,15963,1
mesogeos-neg-15964-2021-10-24,0,no,2021-10-24,2021-09-24,2021-10-23,-0.227229,40.9329,,negatives.csv,15964,7
mesogeos-neg-15965-2021-10-24,0,no,2021-10-24,2021-09-24,2021-10-23,22.8509,40.7919,,negatives.csv,15965,5
mesogeos-neg-15966-2021-10-24,0,no,2021-10-24,2021-09-24,2021-10-23,-1.07302,40.5603,,negatives.csv,15966,5
mesogeos-neg-15967-2021-10-25,0,no,2021-10-25,2021-09-25,2021-10-24,-1.1133,39.1003,,negatives.csv,15967,7
mesogeos-neg-15968-2021-10-25,0,no,2021-10-25,2021-09-25,2021-10-24,-8.0911,39.6642,,negatives.csv,15968,7
mesogeos-neg-15969-2021-10-25,0,no,2021-10-25,2021-09-25,2021-10-24,1.29319,35.113,,negatives.csv,15969,4
mesogeos-neg-15970-2021-10-25,0,no,2021-10-25,2021-09-25,2021-10-24,-5.41275,36.3817,,negatives.csv,15970,7
mesogeos-neg-15971-2021-10-25,0,no,2021-10-25,2021-09-25,2021-10-24,0.195668,40.802,,negatives.csv,15971,1
mesogeos-pos-00658-2021-10-26,1,yes,2021-10-26,2021-09-26,2021-10-25,-8.11123,41.0134,49.0,positives.csv,658,6
mesogeos-pos-01618-2021-10-26,1,yes,2021-10-26,2021-09-26,2021-10-25,-7.55744,40.4496,75.0,positives.csv,1618,6
mesogeos-neg-15972-2021-10-26,0,no,2021-10-26,2021-09-26,2021-10-25,35.578,37.3181,,negatives.csv,15972,3
mesogeos-neg-15973-2021-10-26,0,no,2021-10-26,2021-09-26,2021-10-25,-3.76144,39.6139,,negatives.csv,15973,8
mesogeos-neg-15974-2021-10-26,0,no,2021-10-26,2021-09-26,2021-10-25,28.7815,37.8921,,negatives.csv,15974,5
mesogeos-neg-15975-2021-10-26,0,no,2021-10-26,2021-09-26,2021-10-25,-6.01689,40.802,,negatives.csv,15975,7
mesogeos-neg-15976-2021-10-26,0,no,2021-10-26,2021-09-26,2021-10-25,-4.83882,37.147,,negatives.csv,15976,7
mesogeos-neg-15977-2021-10-27,0,no,2021-10-27,2021-09-27,2021-10-26,-6.27868,42.695,,negatives.csv,15977,0
mesogeos-neg-15978-2021-10-27,0,no,2021-10-27,2021-09-27,2021-10-26,9.94243,35.1332,,negatives.csv,15978,5
mesogeos-neg-15979-2021-10-27,0,no,2021-10-27,2021-09-27,2021-10-26,-5.90613,37.7612,,negatives.csv,15979,4
mesogeos-neg-15980-2021-10-27,0,no,2021-10-27,2021-09-27,2021-10-26,15.6918,44.1348,,negatives.csv,15980,0
mesogeos-neg-15981-2021-10-27,0,no,2021-10-27,2021-09-27,2021-10-26,13.0235,37.731,,negatives.csv,15981,7
mesogeos-neg-15982-2021-10-28,0,no,2021-10-28,2021-09-28,2021-10-27,-1.90875,34.6297,,negatives.csv,15982,3
mesogeos-neg-15983-2021-10-28,0,no,2021-10-28,2021-09-28,2021-10-27,29.0735,37.2074,,negatives.csv,15983,0
mesogeos-neg-15984-2021-10-28,0,no,2021-10-28,2021-09-28,2021-10-27,12.7416,41.7988,,negatives.csv,15984,6
mesogeos-neg-15985-2021-10-28,0,no,2021-10-28,2021-09-28,2021-10-27,-3.36875,40.0065,,negatives.csv,15985,1
mesogeos-neg-15986-2021-10-28,0,no,2021-10-28,2021-09-28,2021-10-27,-6.82241,41.3356,,negatives.csv,15986,4
mesogeos-neg-15987-2021-10-29,0,no,2021-10-29,2021-09-29,2021-10-28,22.3273,38.0129,,negatives.csv,15987,7
mesogeos-neg-15988-2021-10-29,0,no,2021-10-29,2021-09-29,2021-10-28,-0.398401,39.9562,,negatives.csv,15988,4
mesogeos-neg-15989-2021-10-29,0,no,2021-10-29,2021-09-29,2021-10-28,2.33029,41.8794,,negatives.csv,15989,8
mesogeos-neg-15990-2021-10-29,0,no,2021-10-29,2021-09-29,2021-10-28,-4.11385,38.6372,,negatives.csv,15990,8
mesogeos-neg-15991-2021-10-29,0,no,2021-10-29,2021-09-29,2021-10-28,13.4263,41.6579,,negatives.csv,15991,8
mesogeos-neg-15992-2021-10-30,0,no,2021-10-30,2021-09-30,2021-10-29,-3.71109,39.0097,,negatives.csv,15992,5
mesogeos-neg-15993-2021-10-30,0,no,2021-10-30,2021-09-30,2021-10-29,-2.80489,40.4798,,negatives.csv,15993,9
mesogeos-neg-15994-2021-10-30,0,no,2021-10-30,2021-09-30,2021-10-29,-6.08737,39.1205,,negatives.csv,15994,7
mesogeos-neg-15995-2021-10-30,0,no,2021-10-30,2021-09-30,2021-10-29,-4.95965,39.5434,,negatives.csv,15995,8
mesogeos-neg-15996-2021-10-30,0,no,2021-10-30,2021-09-30,2021-10-29,-5.61413,40.4999,,negatives.csv,15996,6
mesogeos-neg-15997-2021-10-31,0,no,2021-10-31,2021-10-01,2021-10-30,4.38436,44.6685,,negatives.csv,15997,4
mesogeos-neg-15998-2021-10-31,0,no,2021-10-31,2021-10-01,2021-10-30,-3.00626,42.2217,,negatives.csv,15998,6
mesogeos-neg-15999-2021-10-31,0,no,2021-10-31,2021-10-01,2021-10-30,-4.95965,39.2816,,negatives.csv,15999,8
mesogeos-neg-16000-2021-10-31,0,no,2021-10-31,2021-10-01,2021-10-30,-3.20764,36.855,,negatives.csv,16000,1
mesogeos-neg-16001-2021-10-31,0,no,2021-10-31,2021-10-01,2021-10-30,-0.770953,40.8825,,negatives.csv,16001,1
mesogeos-neg-16002-2021-10-31,0,no,2021-10-31,2021-10-01,2021-10-30,7.21374,43.8529,,negatives.csv,16002,4
mesogeos-neg-16003-2021-11-01,0,no,2021-11-01,2021-10-02,2021-10-31,-6.29882,41.1242,,negatives.csv,16003,5
mesogeos-neg-16004-2021-11-01,0,no,2021-11-01,2021-10-02,2021-10-31,30.0401,38.4257,,negatives.csv,16004,3
mesogeos-neg-16005-2021-11-01,0,no,2021-11-01,2021-10-02,2021-10-31,30.2616,40.1072,,negatives.csv,16005,6
mesogeos-neg-16006-2021-11-01,0,no,2021-11-01,2021-10-02,2021-10-31,-0.972333,35.4252,,negatives.csv,16006,5
mesogeos-neg-16007-2021-11-01,0,no,2021-11-01,2021-10-02,2021-10-31,-7.20503,31.9111,,negatives.csv,16007,8
mesogeos-neg-16008-2021-11-01,0,no,2021-11-01,2021-10-02,2021-10-31,19.8201,40.4294,,negatives.csv,16008,6
mesogeos-neg-16009-2021-11-02,0,no,2021-11-02,2021-10-03,2021-11-01,6.30753,35.4151,,negatives.csv,16009,9
mesogeos-neg-16010-2021-11-03,0,no,2021-11-03,2021-10-04,2021-11-02,-8.29248,39.926,,negatives.csv,16010,0
mesogeos-neg-16011-2021-11-04,0,no,2021-11-04,2021-10-05,2021-11-03,12.6711,37.731,,negatives.csv,16011,9
mesogeos-neg-16012-2021-11-05,0,no,2021-11-05,2021-10-06,2021-11-04,0.477599,41.3961,,negatives.csv,16012,6
mesogeos-pos-06562-2021-11-06,1,yes,2021-11-06,2021-10-07,2021-11-05,24.5022,35.2439,50.0,positives.csv,6562,3
mesogeos-neg-16013-2021-11-06,0,no,2021-11-06,2021-10-07,2021-11-05,9.83167,36.2911,,negatives.csv,16013,2
mesogeos-neg-16014-2021-11-06,0,no,2021-11-06,2021-10-07,2021-11-05,5.67319,43.571,,negatives.csv,16014,0
mesogeos-pos-06201-2021-11-07,1,yes,2021-11-07,2021-10-08,2021-11-06,29.9797,38.174,193.0,positives.csv,6201,4
mesogeos-neg-16015-2021-11-07,0,no,2021-11-07,2021-10-08,2021-11-06,21.3304,39.1406,,negatives.csv,16015,0
mesogeos-neg-16016-2021-11-08,0,no,2021-11-08,2021-10-09,2021-11-07,12.5,42.6446,,negatives.csv,16016,3
mesogeos-neg-16017-2021-11-08,0,no,2021-11-08,2021-10-09,2021-11-07,30.5435,36.9859,,negatives.csv,16017,5
mesogeos-neg-16018-2021-11-09,0,no,2021-11-09,2021-10-10,2021-11-08,23.1227,40.6208,,negatives.csv,16018,2
mesogeos-neg-16019-2021-11-09,0,no,2021-11-09,2021-10-10,2021-11-08,13.6377,41.6377,,negatives.csv,16019,9
mesogeos-neg-16020-2021-11-10,0,no,2021-11-10,2021-10-11,2021-11-09,-3.89233,40.7819,,negatives.csv,16020,6
mesogeos-neg-16021-2021-11-11,0,no,2021-11-11,2021-10-12,2021-11-10,-2.02957,42.0505,,negatives.csv,16021,1
mesogeos-neg-16022-2021-11-12,0,no,2021-11-12,2021-10-13,2021-11-11,21.5822,40.4294,,negatives.csv,16022,1
mesogeos-pos-06677-2021-11-13,1,yes,2021-11-13,2021-10-14,2021-11-12,35.2156,33.1697,79.0,positives.csv,6677,9
mesogeos-pos-06678-2021-11-13,1,yes,2021-11-13,2021-10-14,2021-11-12,35.2458,32.9583,95.0,positives.csv,6678,4
mesogeos-neg-16023-2021-11-13,0,no,2021-11-13,2021-10-14,2021-11-12,16.3866,41.0134,,negatives.csv,16023,2
mesogeos-neg-16024-2021-11-14,0,no,2021-11-14,2021-10-15,2021-11-13,-4.01316,41.2954,,negatives.csv,16024,1
mesogeos-neg-16025-2021-11-15,0,no,2021-11-15,2021-10-16,2021-11-14,-1.78792,38.8788,,negatives.csv,16025,6
mesogeos-neg-16026-2021-11-16,0,no,2021-11-16,2021-10-17,2021-11-15,1.56505,36.0293,,negatives.csv,16026,7
mesogeos-pos-06203-2021-11-17,1,yes,2021-11-17,2021-10-18,2021-11-16,30.2515,38.0431,458.0,positives.csv,6203,8
mesogeos-neg-16027-2021-11-17,0,no,2021-11-17,2021-10-18,2021-11-16,-0.569574,39.0299,,negatives.csv,16027,2
mesogeos-pos-06204-2021-11-18,1,yes,2021-11-18,2021-10-19,2021-11-17,30.8053,38.4156,193.0,positives.csv,6204,1
mesogeos-neg-16028-2021-11-18,0,no,2021-11-18,2021-10-19,2021-11-17,-8.93689,39.5534,,negatives.csv,16028,1
mesogeos-neg-16029-2021-11-18,0,no,2021-11-18,2021-10-19,2021-11-17,-0.50916,40.3489,,negatives.csv,16029,0
mesogeos-neg-16030-2021-11-19,0,no,2021-11-19,2021-10-20,2021-11-18,-5.18116,37.5497,,negatives.csv,16030,8
mesogeos-neg-16031-2021-11-20,0,no,2021-11-20,2021-10-21,2021-11-19,3.08546,42.0808,,negatives.csv,16031,0
mesogeos-neg-16032-2021-11-21,0,no,2021-11-21,2021-10-22,2021-11-20,-5.86585,34.7707,,negatives.csv,16032,3
mesogeos-neg-16033-2021-11-22,0,no,2021-11-22,2021-10-23,2021-11-21,-3.36875,39.0198,,negatives.csv,16033,0
mesogeos-neg-16034-2021-11-23,0,no,2021-11-23,2021-10-24,2021-11-22,-4.88916,33.5725,,negatives.csv,16034,0
mesogeos-neg-16035-2021-11-24,0,no,2021-11-24,2021-10-25,2021-11-23,-3.77151,34.7807,,negatives.csv,16035,8
mesogeos-neg-16036-2021-11-25,0,no,2021-11-25,2021-10-26,2021-11-24,9.85181,44.6383,,negatives.csv,16036,9
mesogeos-neg-16037-2021-11-25,0,no,2021-11-25,2021-10-26,2021-11-24,-5.28185,34.4183,,negatives.csv,16037,9
mesogeos-neg-16038-2021-11-26,0,no,2021-11-26,2021-10-27,2021-11-25,8.85498,42.1915,,negatives.csv,16038,1
mesogeos-neg-16039-2021-11-27,0,no,2021-11-27,2021-10-28,2021-11-26,-0.861574,40.8825,,negatives.csv,16039,6
mesogeos-neg-16040-2021-11-28,0,no,2021-11-28,2021-10-29,2021-11-27,-4.65758,39.2413,,negatives.csv,16040,0
mesogeos-neg-16041-2021-11-29,0,no,2021-11-29,2021-10-30,2021-11-28,22.7099,40.6409,,negatives.csv,16041,2
mesogeos-neg-16042-2021-11-29,0,no,2021-11-29,2021-10-30,2021-11-28,-6.88282,39.9059,,negatives.csv,16042,5
mesogeos-neg-16043-2021-11-30,0,no,2021-11-30,2021-10-31,2021-11-29,4.31388,43.7723,,negatives.csv,16043,0
mesogeos-neg-16044-2021-12-01,0,no,2021-12-01,2021-11-01,2021-11-30,-6.22834,39.4427,,negatives.csv,16044,5
mesogeos-neg-16045-2021-12-01,0,no,2021-12-01,2021-11-01,2021-11-30,-4.78847,40.7315,,negatives.csv,16045,5
mesogeos-neg-16046-2021-12-02,0,no,2021-12-02,2021-11-02,2021-12-01,23.0019,37.5799,,negatives.csv,16046,8
mesogeos-neg-16047-2021-12-03,0,no,2021-12-03,2021-11-03,2021-12-02,11.1608,43.3797,,negatives.csv,16047,0
mesogeos-neg-16048-2021-12-04,0,no,2021-12-04,2021-11-04,2021-12-03,10.7983,44.0744,,negatives.csv,16048,5
mesogeos-neg-16049-2021-12-05,0,no,2021-12-05,2021-11-05,2021-12-04,-6.11758,33.6228,,negatives.csv,16049,6
mesogeos-neg-16050-2021-12-05,0,no,2021-12-05,2021-11-05,2021-12-04,7.71719,35.3144,,negatives.csv,16050,9
mesogeos-neg-16051-2021-12-06,0,no,2021-12-06,2021-11-06,2021-12-05,5.32077,44.1751,,negatives.csv,16051,3
mesogeos-neg-16052-2021-12-07,0,no,2021-12-07,2021-11-07,2021-12-06,15.7019,40.8926,,negatives.csv,16052,3
mesogeos-neg-16053-2021-12-08,0,no,2021-12-08,2021-11-08,2021-12-07,15.5408,40.5805,,negatives.csv,16053,9
mesogeos-neg-16054-2021-12-09,0,no,2021-12-09,2021-11-09,2021-12-08,-7.44668,33.0086,,negatives.csv,16054,3
mesogeos-neg-16055-2021-12-09,0,no,2021-12-09,2021-11-09,2021-12-08,8.52271,36.0897,,negatives.csv,16055,3
mesogeos-neg-16056-2021-12-10,0,no,2021-12-10,2021-11-10,2021-12-09,-1.06295,42.121,,negatives.csv,16056,3
mesogeos-neg-16057-2021-12-11,0,no,2021-12-11,2021-11-11,2021-12-10,20.8169,39.785,,negatives.csv,16057,5
mesogeos-neg-16058-2021-12-12,0,no,2021-12-12,2021-11-12,2021-12-11,-6.44985,33.7134,,negatives.csv,16058,5
mesogeos-neg-16059-2021-12-13,0,no,2021-12-13,2021-11-13,2021-12-12,12.1274,42.0203,,negatives.csv,16059,9
mesogeos-neg-16060-2021-12-14,0,no,2021-12-14,2021-11-14,2021-12-13,-7.32585,41.4464,,negatives.csv,16060,6
mesogeos-pos-01599-2021-12-15,1,yes,2021-12-15,2021-11-15,2021-12-14,-5.4933,40.1374,233.0,positives.csv,1599,4
mesogeos-neg-16061-2021-12-15,0,no,2021-12-15,2021-11-15,2021-12-14,-0.559505,40.3086,,negatives.csv,16061,5
mesogeos-neg-16062-2021-12-16,0,no,2021-12-16,2021-11-16,2021-12-15,5.83429,35.4755,,negatives.csv,16062,5
mesogeos-neg-16063-2021-12-17,0,no,2021-12-17,2021-11-17,2021-12-16,-4.63744,39.2212,,negatives.csv,16063,0
mesogeos-neg-16064-2021-12-18,0,no,2021-12-18,2021-11-18,2021-12-17,-5.35234,39.5031,,negatives.csv,16064,8
mesogeos-neg-16065-2021-12-19,0,no,2021-12-19,2021-11-19,2021-12-18,-5.15096,38.7983,,negatives.csv,16065,9
mesogeos-neg-16066-2021-12-20,0,no,2021-12-20,2021-11-20,2021-12-19,20.384,41.9297,,negatives.csv,16066,5
mesogeos-neg-16067-2021-12-20,0,no,2021-12-20,2021-11-20,2021-12-19,-8.2522,32.8475,,negatives.csv,16067,6
mesogeos-neg-16068-2021-12-21,0,no,2021-12-21,2021-11-21,2021-12-20,22.871,36.8952,,negatives.csv,16068,3
mesogeos-neg-16069-2021-12-22,0,no,2021-12-22,2021-11-22,2021-12-21,6.58947,35.9991,,negatives.csv,16069,0
mesogeos-neg-16070-2021-12-22,0,no,2021-12-22,2021-11-22,2021-12-21,-1.33482,38.0834,,negatives.csv,16070,5
mesogeos-neg-16071-2021-12-23,0,no,2021-12-23,2021-11-23,2021-12-22,-2.25109,37.3987,,negatives.csv,16071,7
mesogeos-neg-16072-2021-12-24,0,no,2021-12-24,2021-11-24,2021-12-23,23.9786,40.9631,,negatives.csv,16072,8
mesogeos-neg-16073-2021-12-25,0,no,2021-12-25,2021-11-25,2021-12-24,-5.6242,39.9763,,negatives.csv,16073,8
mesogeos-neg-16074-2021-12-26,0,no,2021-12-26,2021-11-26,2021-12-25,-1.22406,39.7951,,negatives.csv,16074,4
mesogeos-neg-16075-2021-12-27,0,no,2021-12-27,2021-11-27,2021-12-26,22.5186,41.1745,,negatives.csv,16075,2
mesogeos-neg-16076-2021-12-28,0,no,2021-12-28,2021-11-28,2021-12-27,-2.71426,39.7347,,negatives.csv,16076,9
mesogeos-neg-16077-2021-12-29,0,no,2021-12-29,2021-11-29,2021-12-28,29.3655,37.8719,,negatives.csv,16077,5
mesogeos-neg-16078-2021-12-30,0,no,2021-12-30,2021-11-30,2021-12-29,3.77015,43.9234,,negatives.csv,16078,1
mesogeos-neg-16079-2021-12-31,0,no,2021-12-31,2021-12-01,2021-12-30,20.9982,39.775,,negatives.csv,16079,7
mesogeos-neg-16080-2022-01-01,0,no,2022-01-01,2021-12-02,2021-12-31,-5.66447,38.4358,,negatives.csv,16080,5
mesogeos-neg-16081-2022-01-02,0,no,2022-01-02,2021-12-03,2022-01-01,-3.23785,42.3526,,negatives.csv,16081,4
mesogeos-pos-08446-2022-01-03,1,yes,2022-01-03,2021-12-04,2022-01-02,4.57567,36.6737,108.0,positives.csv,8446,5
mesogeos-neg-16082-2022-01-03,0,no,2022-01-03,2021-12-04,2022-01-02,-5.31206,41.3054,,negatives.csv,16082,7
mesogeos-neg-16083-2022-01-04,0,no,2022-01-04,2021-12-05,2022-01-03,-1.1133,38.7983,,negatives.csv,16083,0
